dataset,method,drift_type,window_size,seed,auc,detection_delay,fpr,runtime
ag_news,tda_h0_total_persistence,rotation_drift,200,789,1.0,0.0,0.1,1.747095513343811
ag_news,tda_h1_max_lifetime,rotation_drift,200,789,1.0,0.0,0.1,1.747095513343811
ag_news,tda_h1_n_features,rotation_drift,200,789,0.505,5.0,0.0,1.747095513343811
ag_news,tda_h1_total_persistence,rotation_drift,200,789,1.0,0.0,0.1,1.747095513343811
ag_news,tda_pe_h0,rotation_drift,200,789,0.25,10.0,0.1,1.747095513343811
ag_news,tda_pe_h1,rotation_drift,200,789,0.5800000000000001,1.0,0.1,1.747095513343811
ag_news,tda_phd,rotation_drift,200,789,0.92,0.0,0.1,1.747095513343811
ag_news,tda_wass_h0,rotation_drift,200,789,1.0,0.0,0.1,1.747095513343811
ag_news,tda_wass_h1,rotation_drift,200,789,1.0,0.0,0.1,1.747095513343811
ag_news,centroid,rotation_drift,200,1011,1.0,0.0,0.1,1.8602003812789918
ag_news,covariance,rotation_drift,200,1011,1.0,0.0,0.1,1.8602003812789918
ag_news,mmd,rotation_drift,200,1011,1.0,0.0,0.1,1.8602003812789918
ag_news,knn,rotation_drift,200,1011,1.0,0.0,0.1,1.8602003812789918
ag_news,energy,rotation_drift,200,1011,0.9500000000000001,0.0,0.1,1.8602003812789918
ag_news,tda_bottleneck_h0,rotation_drift,200,1011,0.67,3.0,0.1,1.8602003812789918
ag_news,tda_h0_max_lifetime,rotation_drift,200,1011,1.0,0.0,0.1,1.8602003812789918
ag_news,tda_h0_mean_lifetime,rotation_drift,200,1011,1.0,0.0,0.1,1.8602003812789918
ag_news,tda_h0_std_lifetime,rotation_drift,200,1011,0.45999999999999996,10.0,0.1,1.8602003812789918
ag_news,tda_h0_total_persistence,rotation_drift,200,1011,1.0,0.0,0.1,1.8602003812789918
ag_news,tda_h1_max_lifetime,rotation_drift,200,1011,0.96,0.0,0.1,1.8602003812789918
ag_news,tda_h1_n_features,rotation_drift,200,1011,0.425,1.0,0.1,1.8602003812789918
ag_news,tda_h1_total_persistence,rotation_drift,200,1011,1.0,0.0,0.1,1.8602003812789918
ag_news,tda_pe_h0,rotation_drift,200,1011,0.5,1.0,0.1,1.8602003812789918
ag_news,tda_pe_h1,rotation_drift,200,1011,0.48,1.0,0.1,1.8602003812789918
ag_news,tda_phd,rotation_drift,200,1011,0.9800000000000001,0.0,0.1,1.8602003812789918
ag_news,tda_wass_h0,rotation_drift,200,1011,1.0,0.0,0.1,1.8602003812789918
ag_news,tda_wass_h1,rotation_drift,200,1011,1.0,0.0,0.1,1.8602003812789918
20newsgroups,centroid,no_drift,200,42,,,0.6,1.3485141038894652
20newsgroups,covariance,no_drift,200,42,,,0.8,1.3485141038894652
20newsgroups,mmd,no_drift,200,42,,,0.5,1.3485141038894652
20newsgroups,knn,no_drift,200,42,,,0.1,1.3485141038894652
20newsgroups,energy,no_drift,200,42,,,0.1,1.3485141038894652
20newsgroups,tda_bottleneck_h0,no_drift,200,42,,,0.1,1.3485141038894652
20newsgroups,tda_h0_max_lifetime,no_drift,200,42,,,0.2,1.3485141038894652
20newsgroups,tda_h0_mean_lifetime,no_drift,200,42,,,0.1,1.3485141038894652
20newsgroups,tda_h0_std_lifetime,no_drift,200,42,,,0.4,1.3485141038894652
20newsgroups,tda_h0_total_persistence,no_drift,200,42,,,0.1,1.3485141038894652
20newsgroups,tda_h1_max_lifetime,no_drift,200,42,,,0.2,1.3485141038894652
20newsgroups,tda_h1_n_features,no_drift,200,42,,,0.2,1.3485141038894652
20newsgroups,tda_h1_total_persistence,no_drift,200,42,,,0.1,1.3485141038894652
20newsgroups,tda_pe_h0,no_drift,200,42,,,0.0,1.3485141038894652
20newsgroups,tda_pe_h1,no_drift,200,42,,,0.2,1.3485141038894652
20newsgroups,tda_phd,no_drift,200,42,,,0.1,1.3485141038894652
20newsgroups,tda_wass_h0,no_drift,200,42,,,0.1,1.3485141038894652
20newsgroups,tda_wass_h1,no_drift,200,42,,,0.2,1.3485141038894652
20newsgroups,centroid,no_drift,200,123,,,0.4,1.3483168005943298
20newsgroups,covariance,no_drift,200,123,,,0.1,1.3483168005943298
20newsgroups,mmd,no_drift,200,123,,,0.2,1.3483168005943298
20newsgroups,knn,no_drift,200,123,,,0.4,1.3483168005943298
20newsgroups,energy,no_drift,200,123,,,0.1,1.3483168005943298
20newsgroups,tda_bottleneck_h0,no_drift,200,123,,,0.0,1.3483168005943298
20newsgroups,tda_h0_max_lifetime,no_drift,200,123,,,0.0,1.3483168005943298
20newsgroups,tda_h0_mean_lifetime,no_drift,200,123,,,0.2,1.3483168005943298
20newsgroups,tda_h0_std_lifetime,no_drift,200,123,,,0.4,1.3483168005943298
20newsgroups,tda_h0_total_persistence,no_drift,200,123,,,0.1,1.3483168005943298
20newsgroups,tda_h1_max_lifetime,no_drift,200,123,,,0.1,1.3483168005943298
20newsgroups,tda_h1_n_features,no_drift,200,123,,,0.1,1.3483168005943298
20newsgroups,tda_h1_total_persistence,no_drift,200,123,,,0.0,1.3483168005943298
20newsgroups,tda_pe_h0,no_drift,200,123,,,0.2,1.3483168005943298
20newsgroups,tda_pe_h1,no_drift,200,123,,,0.0,1.3483168005943298
20newsgroups,tda_phd,no_drift,200,123,,,0.0,1.3483168005943298
20newsgroups,tda_wass_h0,no_drift,200,123,,,0.0,1.3483168005943298
20newsgroups,tda_wass_h1,no_drift,200,123,,,0.2,1.3483168005943298
20newsgroups,centroid,no_drift,200,456,,,0.4,1.450660276412964
20newsgroups,covariance,no_drift,200,456,,,0.7,1.450660276412964
20newsgroups,mmd,no_drift,200,456,,,0.1,1.450660276412964
20newsgroups,knn,no_drift,200,456,,,0.3,1.450660276412964
20newsgroups,energy,no_drift,200,456,,,0.1,1.450660276412964
20newsgroups,tda_bottleneck_h0,no_drift,200,456,,,0.0,1.450660276412964
20newsgroups,tda_h0_max_lifetime,no_drift,200,456,,,0.2,1.450660276412964
20newsgroups,tda_h0_mean_lifetime,no_drift,200,456,,,0.2,1.450660276412964
20newsgroups,tda_h0_std_lifetime,no_drift,200,456,,,0.0,1.450660276412964
20newsgroups,tda_h0_total_persistence,no_drift,200,456,,,0.0,1.450660276412964
20newsgroups,tda_h1_max_lifetime,no_drift,200,456,,,0.1,1.450660276412964
20newsgroups,tda_h1_n_features,no_drift,200,456,,,0.1,1.450660276412964
20newsgroups,tda_h1_total_persistence,no_drift,200,456,,,0.1,1.450660276412964
20newsgroups,tda_pe_h0,no_drift,200,456,,,0.1,1.450660276412964
20newsgroups,tda_pe_h1,no_drift,200,456,,,0.1,1.450660276412964
20newsgroups,tda_phd,no_drift,200,456,,,0.1,1.450660276412964
20newsgroups,tda_wass_h0,no_drift,200,456,,,0.0,1.450660276412964
20newsgroups,tda_wass_h1,no_drift,200,456,,,0.0,1.450660276412964
20newsgroups,centroid,no_drift,200,789,,,0.7,1.27762314081192
20newsgroups,covariance,no_drift,200,789,,,0.1,1.27762314081192
20newsgroups,mmd,no_drift,200,789,,,0.0,1.27762314081192
20newsgroups,knn,no_drift,200,789,,,0.2,1.27762314081192
20newsgroups,energy,no_drift,200,789,,,0.0,1.27762314081192
20newsgroups,tda_bottleneck_h0,no_drift,200,789,,,0.0,1.27762314081192
20newsgroups,tda_h0_max_lifetime,no_drift,200,789,,,0.2,1.27762314081192
20newsgroups,tda_h0_mean_lifetime,no_drift,200,789,,,0.0,1.27762314081192
20newsgroups,tda_h0_std_lifetime,no_drift,200,789,,,0.0,1.27762314081192
20newsgroups,tda_h0_total_persistence,no_drift,200,789,,,0.0,1.27762314081192
20newsgroups,tda_h1_max_lifetime,no_drift,200,789,,,0.2,1.27762314081192
20newsgroups,tda_h1_n_features,no_drift,200,789,,,0.2,1.27762314081192
20newsgroups,tda_h1_total_persistence,no_drift,200,789,,,0.4,1.27762314081192
20newsgroups,tda_pe_h0,no_drift,200,789,,,0.0,1.27762314081192
20newsgroups,tda_pe_h1,no_drift,200,789,,,0.2,1.27762314081192
20newsgroups,tda_phd,no_drift,200,789,,,0.0,1.27762314081192
20newsgroups,tda_wass_h0,no_drift,200,789,,,0.0,1.27762314081192
20newsgroups,tda_wass_h1,no_drift,200,789,,,0.3,1.27762314081192
20newsgroups,centroid,no_drift,200,1011,,,0.1,1.3802612185478211
20newsgroups,covariance,no_drift,200,1011,,,0.2,1.3802612185478211
20newsgroups,mmd,no_drift,200,1011,,,0.0,1.3802612185478211
20newsgroups,knn,no_drift,200,1011,,,0.2,1.3802612185478211
20newsgroups,energy,no_drift,200,1011,,,0.2,1.3802612185478211
20newsgroups,tda_bottleneck_h0,no_drift,200,1011,,,0.3,1.3802612185478211
20newsgroups,tda_h0_max_lifetime,no_drift,200,1011,,,0.1,1.3802612185478211
20newsgroups,tda_h0_mean_lifetime,no_drift,200,1011,,,0.1,1.3802612185478211
20newsgroups,tda_h0_std_lifetime,no_drift,200,1011,,,0.2,1.3802612185478211
20newsgroups,tda_h0_total_persistence,no_drift,200,1011,,,0.3,1.3802612185478211
20newsgroups,tda_h1_max_lifetime,no_drift,200,1011,,,0.0,1.3802612185478211
20newsgroups,tda_h1_n_features,no_drift,200,1011,,,0.0,1.3802612185478211
20newsgroups,tda_h1_total_persistence,no_drift,200,1011,,,0.0,1.3802612185478211
20newsgroups,tda_pe_h0,no_drift,200,1011,,,0.3,1.3802612185478211
20newsgroups,tda_pe_h1,no_drift,200,1011,,,0.1,1.3802612185478211
20newsgroups,tda_phd,no_drift,200,1011,,,0.0,1.3802612185478211
20newsgroups,tda_wass_h0,no_drift,200,1011,,,0.3,1.3802612185478211
20newsgroups,tda_wass_h1,no_drift,200,1011,,,0.1,1.3802612185478211
20newsgroups,centroid,newsgroup_close,200,42,1.0,0.0,0.1,1.3206096410751342
20newsgroups,covariance,newsgroup_close,200,42,1.0,0.0,0.1,1.3206096410751342
20newsgroups,mmd,newsgroup_close,200,42,1.0,0.0,0.1,1.3206096410751342
20newsgroups,knn,newsgroup_close,200,42,0.5,10.0,0.1,1.3206096410751342
20newsgroups,energy,newsgroup_close,200,42,1.0,0.0,0.1,1.3206096410751342
20newsgroups,tda_bottleneck_h0,newsgroup_close,200,42,0.375,10.0,0.1,1.3206096410751342
20newsgroups,tda_h0_max_lifetime,newsgroup_close,200,42,0.49,1.0,0.1,1.3206096410751342
20newsgroups,tda_h0_mean_lifetime,newsgroup_close,200,42,0.33999999999999997,9.0,0.1,1.3206096410751342
20newsgroups,tda_h0_std_lifetime,newsgroup_close,200,42,0.14999999999999997,10.0,0.1,1.3206096410751342
20newsgroups,tda_h0_total_persistence,newsgroup_close,200,42,0.37,10.0,0.1,1.3206096410751342
20newsgroups,tda_h1_max_lifetime,newsgroup_close,200,42,0.71,7.0,0.1,1.3206096410751342
20newsgroups,tda_h1_n_features,newsgroup_close,200,42,0.91,1.0,0.1,1.3206096410751342
20newsgroups,tda_h1_total_persistence,newsgroup_close,200,42,0.88,1.0,0.1,1.3206096410751342
20newsgroups,tda_pe_h0,newsgroup_close,200,42,0.43000000000000005,10.0,0.1,1.3206096410751342
20newsgroups,tda_pe_h1,newsgroup_close,200,42,0.8200000000000001,1.0,0.1,1.3206096410751342
20newsgroups,tda_phd,newsgroup_close,200,42,0.19999999999999996,10.0,0.1,1.3206096410751342
20newsgroups,tda_wass_h0,newsgroup_close,200,42,0.67,10.0,0.1,1.3206096410751342
20newsgroups,tda_wass_h1,newsgroup_close,200,42,0.79,3.0,0.1,1.3206096410751342
20newsgroups,centroid,newsgroup_close,200,123,1.0,0.0,0.1,1.3428843855857848
20newsgroups,covariance,newsgroup_close,200,123,1.0,0.0,0.1,1.3428843855857848
20newsgroups,mmd,newsgroup_close,200,123,1.0,0.0,0.1,1.3428843855857848
20newsgroups,knn,newsgroup_close,200,123,0.67,7.0,0.1,1.3428843855857848
20newsgroups,energy,newsgroup_close,200,123,1.0,0.0,0.1,1.3428843855857848
20newsgroups,tda_bottleneck_h0,newsgroup_close,200,123,0.6,7.0,0.1,1.3428843855857848
20newsgroups,tda_h0_max_lifetime,newsgroup_close,200,123,0.55,6.0,0.1,1.3428843855857848
20newsgroups,tda_h0_mean_lifetime,newsgroup_close,200,123,0.61,10.0,0.1,1.3428843855857848
20newsgroups,tda_h0_std_lifetime,newsgroup_close,200,123,0.79,1.0,0.1,1.3428843855857848
20newsgroups,tda_h0_total_persistence,newsgroup_close,200,123,0.42,10.0,0.1,1.3428843855857848
20newsgroups,tda_h1_max_lifetime,newsgroup_close,200,123,0.45,10.0,0.1,1.3428843855857848
20newsgroups,tda_h1_n_features,newsgroup_close,200,123,0.755,3.0,0.1,1.3428843855857848
20newsgroups,tda_h1_total_persistence,newsgroup_close,200,123,0.6799999999999999,7.0,0.1,1.3428843855857848
20newsgroups,tda_pe_h0,newsgroup_close,200,123,0.6300000000000001,7.0,0.1,1.3428843855857848
20newsgroups,tda_pe_h1,newsgroup_close,200,123,0.72,8.0,0.1,1.3428843855857848
20newsgroups,tda_phd,newsgroup_close,200,123,0.47,10.0,0.1,1.3428843855857848
20newsgroups,tda_wass_h0,newsgroup_close,200,123,0.63,10.0,0.1,1.3428843855857848
20newsgroups,tda_wass_h1,newsgroup_close,200,123,0.6400000000000001,7.0,0.1,1.3428843855857848
20newsgroups,centroid,newsgroup_close,200,456,1.0,0.0,0.1,1.2564811706542969
20newsgroups,covariance,newsgroup_close,200,456,1.0,0.0,0.1,1.2564811706542969
20newsgroups,mmd,newsgroup_close,200,456,1.0,0.0,0.1,1.2564811706542969
20newsgroups,knn,newsgroup_close,200,456,0.76,6.0,0.1,1.2564811706542969
20newsgroups,energy,newsgroup_close,200,456,1.0,0.0,0.1,1.2564811706542969
20newsgroups,tda_bottleneck_h0,newsgroup_close,200,456,0.42,4.0,0.1,1.2564811706542969
20newsgroups,tda_h0_max_lifetime,newsgroup_close,200,456,0.65,1.0,0.1,1.2564811706542969
20newsgroups,tda_h0_mean_lifetime,newsgroup_close,200,456,0.62,4.0,0.1,1.2564811706542969
20newsgroups,tda_h0_std_lifetime,newsgroup_close,200,456,0.8799999999999999,2.0,0.1,1.2564811706542969
20newsgroups,tda_h0_total_persistence,newsgroup_close,200,456,0.30000000000000004,10.0,0.1,1.2564811706542969
20newsgroups,tda_h1_max_lifetime,newsgroup_close,200,456,0.5700000000000001,2.0,0.1,1.2564811706542969
20newsgroups,tda_h1_n_features,newsgroup_close,200,456,0.86,1.0,0.1,1.2564811706542969
20newsgroups,tda_h1_total_persistence,newsgroup_close,200,456,0.75,1.0,0.1,1.2564811706542969
20newsgroups,tda_pe_h0,newsgroup_close,200,456,0.45999999999999996,10.0,0.1,1.2564811706542969
20newsgroups,tda_pe_h1,newsgroup_close,200,456,0.8,2.0,0.1,1.2564811706542969
20newsgroups,tda_phd,newsgroup_close,200,456,0.71,10.0,0.1,1.2564811706542969
20newsgroups,tda_wass_h0,newsgroup_close,200,456,0.49,10.0,0.1,1.2564811706542969
20newsgroups,tda_wass_h1,newsgroup_close,200,456,0.8500000000000001,0.0,0.1,1.2564811706542969
20newsgroups,centroid,newsgroup_close,200,789,1.0,0.0,0.1,1.3119197130203246
20newsgroups,covariance,newsgroup_close,200,789,1.0,0.0,0.1,1.3119197130203246
20newsgroups,mmd,newsgroup_close,200,789,1.0,0.0,0.1,1.3119197130203246
20newsgroups,knn,newsgroup_close,200,789,0.65,0.0,0.1,1.3119197130203246
20newsgroups,energy,newsgroup_close,200,789,1.0,0.0,0.1,1.3119197130203246
20newsgroups,tda_bottleneck_h0,newsgroup_close,200,789,0.16499999999999998,10.0,0.1,1.3119197130203246
20newsgroups,tda_h0_max_lifetime,newsgroup_close,200,789,0.74,2.0,0.1,1.3119197130203246
20newsgroups,tda_h0_mean_lifetime,newsgroup_close,200,789,0.31,10.0,0.1,1.3119197130203246
20newsgroups,tda_h0_std_lifetime,newsgroup_close,200,789,0.21,10.0,0.1,1.3119197130203246
20newsgroups,tda_h0_total_persistence,newsgroup_close,200,789,0.26,10.0,0.1,1.3119197130203246
20newsgroups,tda_h1_max_lifetime,newsgroup_close,200,789,0.53,1.0,0.1,1.3119197130203246
20newsgroups,tda_h1_n_features,newsgroup_close,200,789,0.805,0.0,0.1,1.3119197130203246
20newsgroups,tda_h1_total_persistence,newsgroup_close,200,789,0.91,0.0,0.1,1.3119197130203246
20newsgroups,tda_pe_h0,newsgroup_close,200,789,0.17999999999999997,10.0,0.1,1.3119197130203246
20newsgroups,tda_pe_h1,newsgroup_close,200,789,0.75,0.0,0.1,1.3119197130203246
20newsgroups,tda_phd,newsgroup_close,200,789,0.35,10.0,0.1,1.3119197130203246
20newsgroups,tda_wass_h0,newsgroup_close,200,789,0.24,10.0,0.1,1.3119197130203246
20newsgroups,tda_wass_h1,newsgroup_close,200,789,0.8999999999999999,0.0,0.1,1.3119197130203246
20newsgroups,centroid,newsgroup_close,200,1011,1.0,0.0,0.1,1.3483770489692688
20newsgroups,covariance,newsgroup_close,200,1011,1.0,0.0,0.1,1.3483770489692688
20newsgroups,mmd,newsgroup_close,200,1011,1.0,0.0,0.1,1.3483770489692688
20newsgroups,knn,newsgroup_close,200,1011,0.51,10.0,0.1,1.3483770489692688
20newsgroups,energy,newsgroup_close,200,1011,1.0,0.0,0.1,1.3483770489692688
20newsgroups,tda_bottleneck_h0,newsgroup_close,200,1011,0.565,1.0,0.1,1.3483770489692688
20newsgroups,tda_h0_max_lifetime,newsgroup_close,200,1011,0.6599999999999999,1.0,0.1,1.3483770489692688
20newsgroups,tda_h0_mean_lifetime,newsgroup_close,200,1011,0.3499999999999999,10.0,0.1,1.3483770489692688
20newsgroups,tda_h0_std_lifetime,newsgroup_close,200,1011,0.79,1.0,0.1,1.3483770489692688
20newsgroups,tda_h0_total_persistence,newsgroup_close,200,1011,0.44,1.0,0.1,1.3483770489692688
20newsgroups,tda_h1_max_lifetime,newsgroup_close,200,1011,0.51,0.0,0.1,1.3483770489692688
20newsgroups,tda_h1_n_features,newsgroup_close,200,1011,0.74,2.0,0.1,1.3483770489692688
20newsgroups,tda_h1_total_persistence,newsgroup_close,200,1011,0.8200000000000001,2.0,0.1,1.3483770489692688
20newsgroups,tda_pe_h0,newsgroup_close,200,1011,0.65,1.0,0.1,1.3483770489692688
20newsgroups,tda_pe_h1,newsgroup_close,200,1011,0.6900000000000001,2.0,0.1,1.3483770489692688
20newsgroups,tda_phd,newsgroup_close,200,1011,0.29,10.0,0.1,1.3483770489692688
20newsgroups,tda_wass_h0,newsgroup_close,200,1011,0.71,1.0,0.1,1.3483770489692688
20newsgroups,tda_wass_h1,newsgroup_close,200,1011,0.87,0.0,0.1,1.3483770489692688
20newsgroups,centroid,newsgroup_distant,200,42,1.0,0.0,0.1,1.322655153274536
20newsgroups,covariance,newsgroup_distant,200,42,1.0,0.0,0.1,1.322655153274536
20newsgroups,mmd,newsgroup_distant,200,42,1.0,0.0,0.1,1.322655153274536
20newsgroups,knn,newsgroup_distant,200,42,0.81,0.0,0.1,1.322655153274536
20newsgroups,energy,newsgroup_distant,200,42,1.0,0.0,0.1,1.322655153274536
20newsgroups,tda_bottleneck_h0,newsgroup_distant,200,42,0.43000000000000005,10.0,0.1,1.322655153274536
20newsgroups,tda_h0_max_lifetime,newsgroup_distant,200,42,0.76,0.0,0.1,1.322655153274536
20newsgroups,tda_h0_mean_lifetime,newsgroup_distant,200,42,0.19,10.0,0.1,1.322655153274536
20newsgroups,tda_h0_std_lifetime,newsgroup_distant,200,42,0.3,10.0,0.1,1.322655153274536
20newsgroups,tda_h0_total_persistence,newsgroup_distant,200,42,0.42999999999999994,0.0,0.1,1.322655153274536
20newsgroups,tda_h1_max_lifetime,newsgroup_distant,200,42,0.45,10.0,0.1,1.322655153274536
20newsgroups,tda_h1_n_features,newsgroup_distant,200,42,0.585,7.0,0.1,1.322655153274536
20newsgroups,tda_h1_total_persistence,newsgroup_distant,200,42,0.8300000000000001,4.0,0.1,1.322655153274536
20newsgroups,tda_pe_h0,newsgroup_distant,200,42,0.44999999999999996,10.0,0.1,1.322655153274536
20newsgroups,tda_pe_h1,newsgroup_distant,200,42,0.31,7.0,0.1,1.322655153274536
20newsgroups,tda_phd,newsgroup_distant,200,42,0.19999999999999998,10.0,0.1,1.322655153274536
20newsgroups,tda_wass_h0,newsgroup_distant,200,42,0.72,0.0,0.1,1.322655153274536
20newsgroups,tda_wass_h1,newsgroup_distant,200,42,0.81,1.0,0.1,1.322655153274536
20newsgroups,centroid,newsgroup_distant,200,123,1.0,0.0,0.1,1.3255795001983643
20newsgroups,covariance,newsgroup_distant,200,123,1.0,0.0,0.1,1.3255795001983643
20newsgroups,mmd,newsgroup_distant,200,123,1.0,0.0,0.1,1.3255795001983643
20newsgroups,knn,newsgroup_distant,200,123,0.8400000000000001,1.0,0.1,1.3255795001983643
20newsgroups,energy,newsgroup_distant,200,123,1.0,0.0,0.1,1.3255795001983643
20newsgroups,tda_bottleneck_h0,newsgroup_distant,200,123,0.715,0.0,0.1,1.3255795001983643
20newsgroups,tda_h0_max_lifetime,newsgroup_distant,200,123,0.4700000000000001,10.0,0.1,1.3255795001983643
20newsgroups,tda_h0_mean_lifetime,newsgroup_distant,200,123,1.0,0.0,0.1,1.3255795001983643
20newsgroups,tda_h0_std_lifetime,newsgroup_distant,200,123,0.7,0.0,0.1,1.3255795001983643
20newsgroups,tda_h0_total_persistence,newsgroup_distant,200,123,0.65,0.0,0.1,1.3255795001983643
20newsgroups,tda_h1_max_lifetime,newsgroup_distant,200,123,0.52,10.0,0.1,1.3255795001983643
20newsgroups,tda_h1_n_features,newsgroup_distant,200,123,0.42999999999999994,9.0,0.1,1.3255795001983643
20newsgroups,tda_h1_total_persistence,newsgroup_distant,200,123,0.56,6.0,0.1,1.3255795001983643
20newsgroups,tda_pe_h0,newsgroup_distant,200,123,0.5700000000000001,10.0,0.1,1.3255795001983643
20newsgroups,tda_pe_h1,newsgroup_distant,200,123,0.4,10.0,0.1,1.3255795001983643
20newsgroups,tda_phd,newsgroup_distant,200,123,0.54,10.0,0.1,1.3255795001983643
20newsgroups,tda_wass_h0,newsgroup_distant,200,123,0.9199999999999999,0.0,0.1,1.3255795001983643
20newsgroups,tda_wass_h1,newsgroup_distant,200,123,1.0,0.0,0.1,1.3255795001983643
20newsgroups,centroid,newsgroup_distant,200,456,1.0,0.0,0.1,1.3976595282554627
20newsgroups,covariance,newsgroup_distant,200,456,1.0,0.0,0.1,1.3976595282554627
20newsgroups,mmd,newsgroup_distant,200,456,1.0,0.0,0.1,1.3976595282554627
20newsgroups,knn,newsgroup_distant,200,456,0.6900000000000001,10.0,0.1,1.3976595282554627
20newsgroups,energy,newsgroup_distant,200,456,1.0,0.0,0.1,1.3976595282554627
20newsgroups,tda_bottleneck_h0,newsgroup_distant,200,456,0.51,5.0,0.1,1.3976595282554627
20newsgroups,tda_h0_max_lifetime,newsgroup_distant,200,456,0.93,1.0,0.1,1.3976595282554627
20newsgroups,tda_h0_mean_lifetime,newsgroup_distant,200,456,1.0,0.0,0.1,1.3976595282554627
20newsgroups,tda_h0_std_lifetime,newsgroup_distant,200,456,0.8300000000000001,2.0,0.1,1.3976595282554627
20newsgroups,tda_h0_total_persistence,newsgroup_distant,200,456,0.83,1.0,0.1,1.3976595282554627
20newsgroups,tda_h1_max_lifetime,newsgroup_distant,200,456,0.6499999999999999,3.0,0.1,1.3976595282554627
20newsgroups,tda_h1_n_features,newsgroup_distant,200,456,0.36,10.0,0.1,1.3976595282554627
20newsgroups,tda_h1_total_persistence,newsgroup_distant,200,456,0.62,7.0,0.1,1.3976595282554627
20newsgroups,tda_pe_h0,newsgroup_distant,200,456,0.54,5.0,0.1,1.3976595282554627
20newsgroups,tda_pe_h1,newsgroup_distant,200,456,0.38,10.0,0.1,1.3976595282554627
20newsgroups,tda_phd,newsgroup_distant,200,456,0.62,10.0,0.1,1.3976595282554627
20newsgroups,tda_wass_h0,newsgroup_distant,200,456,0.9700000000000001,1.0,0.1,1.3976595282554627
20newsgroups,tda_wass_h1,newsgroup_distant,200,456,0.97,0.0,0.1,1.3976595282554627
20newsgroups,centroid,newsgroup_distant,200,789,1.0,0.0,0.1,1.3038819551467895
20newsgroups,covariance,newsgroup_distant,200,789,1.0,0.0,0.1,1.3038819551467895
20newsgroups,mmd,newsgroup_distant,200,789,1.0,0.0,0.1,1.3038819551467895
20newsgroups,knn,newsgroup_distant,200,789,1.0,0.0,0.1,1.3038819551467895
20newsgroups,energy,newsgroup_distant,200,789,1.0,0.0,0.1,1.3038819551467895
20newsgroups,tda_bottleneck_h0,newsgroup_distant,200,789,0.11499999999999999,10.0,0.1,1.3038819551467895
20newsgroups,tda_h0_max_lifetime,newsgroup_distant,200,789,0.81,2.0,0.1,1.3038819551467895
20newsgroups,tda_h0_mean_lifetime,newsgroup_distant,200,789,0.48000000000000004,10.0,0.1,1.3038819551467895
20newsgroups,tda_h0_std_lifetime,newsgroup_distant,200,789,0.12,10.0,0.1,1.3038819551467895
20newsgroups,tda_h0_total_persistence,newsgroup_distant,200,789,0.07999999999999999,10.0,0.1,1.3038819551467895
20newsgroups,tda_h1_max_lifetime,newsgroup_distant,200,789,0.75,0.0,0.1,1.3038819551467895
20newsgroups,tda_h1_n_features,newsgroup_distant,200,789,0.29,6.0,0.1,1.3038819551467895
20newsgroups,tda_h1_total_persistence,newsgroup_distant,200,789,0.8200000000000001,0.0,0.1,1.3038819551467895
20newsgroups,tda_pe_h0,newsgroup_distant,200,789,0.12999999999999998,10.0,0.1,1.3038819551467895
20newsgroups,tda_pe_h1,newsgroup_distant,200,789,0.35,6.0,0.1,1.3038819551467895
20newsgroups,tda_phd,newsgroup_distant,200,789,0.21000000000000002,10.0,0.1,1.3038819551467895
20newsgroups,tda_wass_h0,newsgroup_distant,200,789,0.35,10.0,0.1,1.3038819551467895
20newsgroups,tda_wass_h1,newsgroup_distant,200,789,1.0,0.0,0.1,1.3038819551467895
20newsgroups,centroid,newsgroup_distant,200,1011,1.0,0.0,0.1,1.3668496370315553
20newsgroups,covariance,newsgroup_distant,200,1011,1.0,0.0,0.1,1.3668496370315553
20newsgroups,mmd,newsgroup_distant,200,1011,1.0,0.0,0.1,1.3668496370315553
20newsgroups,knn,newsgroup_distant,200,1011,0.87,0.0,0.1,1.3668496370315553
20newsgroups,energy,newsgroup_distant,200,1011,1.0,0.0,0.1,1.3668496370315553
20newsgroups,tda_bottleneck_h0,newsgroup_distant,200,1011,0.6900000000000001,5.0,0.1,1.3668496370315553
20newsgroups,tda_h0_max_lifetime,newsgroup_distant,200,1011,0.25999999999999995,10.0,0.1,1.3668496370315553
20newsgroups,tda_h0_mean_lifetime,newsgroup_distant,200,1011,0.92,0.0,0.1,1.3668496370315553
20newsgroups,tda_h0_std_lifetime,newsgroup_distant,200,1011,0.88,0.0,0.1,1.3668496370315553
20newsgroups,tda_h0_total_persistence,newsgroup_distant,200,1011,0.89,1.0,0.1,1.3668496370315553
20newsgroups,tda_h1_max_lifetime,newsgroup_distant,200,1011,0.8600000000000001,0.0,0.1,1.3668496370315553
20newsgroups,tda_h1_n_features,newsgroup_distant,200,1011,0.25,10.0,0.1,1.3668496370315553
20newsgroups,tda_h1_total_persistence,newsgroup_distant,200,1011,0.64,2.0,0.1,1.3668496370315553
20newsgroups,tda_pe_h0,newsgroup_distant,200,1011,0.73,9.0,0.1,1.3668496370315553
20newsgroups,tda_pe_h1,newsgroup_distant,200,1011,0.21999999999999997,10.0,0.1,1.3668496370315553
20newsgroups,tda_phd,newsgroup_distant,200,1011,0.26,10.0,0.1,1.3668496370315553
20newsgroups,tda_wass_h0,newsgroup_distant,200,1011,0.94,0.0,0.1,1.3668496370315553
20newsgroups,tda_wass_h1,newsgroup_distant,200,1011,0.7,10.0,0.1,1.3668496370315553
